TransactionNo,CustomerNo,TotalPrice
580610,12610,6.13
580610,12610,53.69
580610,12610,7.24
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,42.91
580610,12610,18.39
580610,12610,14.48
580610,12610,7.24
580610,12610,14.48
580610,12610,61.3
580610,12610,36.78
580610,12610,6.13
580610,12610,24.52
580610,12610,6.13
580610,12610,232.94
580610,12610,49.04
580610,12610,6.13
580610,12610,14.48
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,21.72
580610,12610,7.24
580610,12610,21.72
580610,12610,14.48
580610,12610,7.24
580610,12610,15.76
580610,12610,14.48
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,36.2
580610,12610,7.24
580610,12610,7.24
580610,12610,28.96
580610,12610,12.26
580610,12610,30.65
580610,12610,6.13
580610,12610,43.44
580610,12610,7.24
580610,12610,14.48
580610,12610,49.04
580610,12610,6.13
580610,12610,36.78
580610,12610,6.13
580610,12610,12.26
580610,12610,6.13
580610,12610,12.26
580610,12610,73.56
580610,12610,42.91
580610,12610,36.78
580610,12610,5.97
580610,12610,6.13
580610,12610,6.13
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,28.96
580610,12610,30.68
580610,12610,14.48
580610,12610,7.24
580610,12610,21.72
580610,12610,14.48
580610,12610,369.24
580610,12610,14.48
580610,12610,7.24
580610,12610,296.84
580610,12610,43.44
580610,12610,43.44
580610,12610,28.96
580610,12610,115.84
580610,12610,7.24
580610,12610,7.24
580610,12610,14.48
580610,12610,7.24
580610,12610,6.13
580610,12610,18.39
580610,12610,12.26
580610,12610,6.13
580610,12610,12.26
580610,12610,12.26
580610,12610,12.26
580610,12610,36.78
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,30.65
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,12.26
580610,12610,12.26
580610,12610,18.39
580610,12610,30.65
580610,12610,24.52
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,18.39
580610,12610,6.13
580610,12610,36.78
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,36.78
580610,12610,6.13
580610,12610,6.13
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,18.39
580610,12610,24.52
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,113.43
580610,12610,5.97
580610,12610,5.97
580610,12610,13.28
580610,12610,18.39
580610,12610,7.24
580610,12610,7.24
580610,12610,86.88
580610,12610,7.24
580610,12610,21.72
580610,12610,14.48
580610,12610,7.24
580610,12610,21.72
580610,12610,28.96
580610,12610,28.96
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,79.64
580610,12610,8.09
580610,12610,14.48
580610,12610,7.24
580610,12610,7.88
580610,12610,21.72
580610,12610,14.48
580610,12610,94.12
580610,12610,50.68
580610,12610,72.4
580610,12610,7.24
580610,12610,14.48
580610,12610,7.24
580610,12610,23.01
580610,12610,24.52
580610,12610,12.26
580610,12610,18.39
580610,12610,5.97
580610,12610,24.52
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,18.39
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,55.17
580610,12610,61.3
580610,12610,6.13
580610,12610,6.13
580610,12610,12.26
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,18.39
580610,12610,12.26
580610,12610,14.48
580610,12610,14.48
580610,12610,5.97
580610,12610,5.97
580610,12610,5.97
580610,12610,47.76
580610,12610,6.64
580610,12610,18.39
580610,12610,6.13
580610,12610,6.13
580610,12610,24.52
580610,12610,226.81
580610,12610,30.65
580610,12610,42.91
580610,12610,6.13
580610,12610,85.82
580610,12610,18.39
580610,12610,159.38
580610,12610,59.7
580610,12610,6.13
580610,12610,73.56
580610,12610,6.13
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,43.44
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,28.96
580610,12610,7.24
580610,12610,15.76
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,7.24
580610,12610,21.72
580610,12610,7.24
580610,12610,14.48
580610,12610,14.48
580610,12610,7.24
580610,12610,18.39
580610,12610,6.13
580610,12610,36.78
580610,12610,55.17
580610,12610,17.91
580610,12610,29.85
580610,12610,5.97
580610,12610,6.13
580610,12610,6.13
580610,12610,24.52
580610,12610,12.26
580610,12610,18.39
580610,12610,12.26
580610,12610,11.94
580610,12610,6.13
580610,12610,18.39
580610,12610,18.39
580610,12610,6.13
580610,12610,12.26
580610,12610,24.52
580610,12610,12.26
580610,12610,6.13
580610,12610,6.13
580610,12610,24.52
580610,12610,67.43
580610,12610,12.26
580610,12610,36.78
580610,12610,73.56
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,6.13
580610,12610,24.52
580610,12610,30.65
580610,12610,6.13
580610,12610,67.43
580610,12610,24.52
580610,12610,21.72
580610,12610,23.88
580610,12610,49.04
580610,12610,24.52
580610,12610,18.39
580610,12610,28.96
580610,12610,7.24
580610,12610,6.13
580611,12748,72.4
580611,12748,7.24
580611,12748,123.8
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,5.97
580611,12748,6.04
580611,12748,18.12
580611,12748,6.19
580611,12748,30.95
580611,12748,12.38
580611,12748,6.19
580611,12748,6.19
580611,12748,6.13
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580611,12748,6.19
580611,12748,12.38
580611,12748,12.08
580611,12748,6.04
580611,12748,6.04
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,43.33
580611,12748,12.38
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,73.56
580611,12748,6.13
580611,12748,24.52
580611,12748,12.26
580611,12748,12.26
580611,12748,61.9
580611,12748,144.8
580611,12748,7.24
580611,12748,14.48
580611,12748,21.72
580611,12748,14.48
580611,12748,28.96
580611,12748,14.48
580611,12748,14.48
580611,12748,28.96
580611,12748,7.24
580611,12748,7.24
580611,12748,14.48
580611,12748,7.24
580611,12748,36.2
580611,12748,21.72
580611,12748,36.2
580611,12748,14.48
580611,12748,43.44
580611,12748,6.19
580611,12748,12.38
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580611,12748,12.38
580611,12748,6.19
580611,12748,12.38
580611,12748,12.38
580611,12748,12.38
580611,12748,18.57
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580611,12748,12.38
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580611,12748,12.38
580611,12748,12.38
580611,12748,12.38
580611,12748,24.76
580611,12748,12.38
580611,12748,37.14
580611,12748,6.19
580611,12748,6.19
580611,12748,123.8
580611,12748,6.13
580611,12748,6.19
580611,12748,6.19
580611,12748,43.33
580611,12748,12.38
580611,12748,18.57
580611,12748,37.14
580611,12748,6.19
580611,12748,7.24
580611,12748,6.19
580611,12748,6.19
580611,12748,6.19
580611,12748,12.38
580612,13612,6.13
580612,13612,12.26
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,14.48
580612,13612,28.96
580612,13612,7.24
580612,13612,14.48
580612,13612,36.2
580612,13612,5.97
580612,13612,12.26
580612,13612,85.82
580612,13612,6.13
580612,13612,24.52
580612,13612,12.26
580612,13612,30.65
580612,13612,42.91
580612,13612,67.43
580612,13612,36.78
580612,13612,24.52
580612,13612,6.13
580612,13612,6.13
580612,13612,6.13
580612,13612,12.26
580612,13612,6.13
580612,13612,12.26
580612,13612,14.48
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,57.92
580612,13612,7.24
580612,13612,14.48
580612,13612,7.24
580612,13612,123.08
580612,13612,43.44
580612,13612,79.64
580612,13612,7.67
580612,13612,7.24
580612,13612,21.72
580612,13612,7.24
580612,13612,7.24
580612,13612,24.52
580612,13612,36.78
580612,13612,12.26
580612,13612,6.64
580612,13612,12.26
580612,13612,6.13
580612,13612,12.26
580612,13612,12.26
580612,13612,28.96
580612,13612,15.34
580612,13612,24.27
580612,13612,7.24
580612,13612,6.13
580612,13612,30.65
580612,13612,18.39
580612,13612,6.13
580612,13612,12.26
580612,13612,73.56
580612,13612,208.42
580612,13612,6.13
580612,13612,36.78
580612,13612,42.91
580612,13612,36.78
580612,13612,91.95
580612,13612,36.78
580612,13612,30.65
580612,13612,49.04
580612,13612,6.13
580612,13612,6.13
580612,13612,30.65
580612,13612,6.13
580612,13612,14.48
580612,13612,7.24
580612,13612,7.24
580612,13612,14.48
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,18.39
580612,13612,6.13
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,6.13
580612,13612,6.13
580612,13612,6.64
580612,13612,43.44
580612,13612,43.44
580612,13612,21.72
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,36.2
580612,13612,21.72
580612,13612,36.2
580612,13612,7.24
580612,13612,7.24
580612,13612,5.97
580612,13612,11.94
580612,13612,6.64
580612,13612,12.26
580612,13612,41.79
580612,13612,17.91
580612,13612,35.82
580612,13612,5.97
580612,13612,11.94
580612,13612,5.97
580612,13612,5.97
580612,13612,5.97
580612,13612,11.94
580612,13612,5.97
580612,13612,11.94
580612,13612,11.94
580612,13612,49.04
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,18.39
580612,13612,6.13
580612,13612,6.13
580612,13612,36.78
580612,13612,6.13
580612,13612,12.26
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,11.94
580612,13612,6.13
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,6.13
580612,13612,24.52
580612,13612,30.65
580612,13612,6.13
580612,13612,6.13
580612,13612,7.24
580612,13612,14.48
580612,13612,7.24
580612,13612,43.44
580612,13612,36.2
580612,13612,7.24
580612,13612,14.48
580612,13612,14.48
580612,13612,7.24
580612,13612,28.96
580612,13612,144.8
580612,13612,7.24
580612,13612,7.24
580612,13612,21.72
580612,13612,14.48
580612,13612,14.48
580612,13612,21.72
580612,13612,6.13
580612,13612,6.13
580612,13612,11.94
580612,13612,6.13
580612,13612,36.78
580612,13612,6.13
580612,13612,6.13
580612,13612,12.26
580612,13612,12.26
580612,13612,30.65
580612,13612,6.13
580612,13612,12.26
580612,13612,6.13
580612,13612,6.13
580612,13612,12.26
580612,13612,18.39
580612,13612,6.13
580612,13612,67.43
580612,13612,7.24
580612,13612,8.09
580612,13612,7.24
580612,13612,21.72
580612,13612,7.24
580612,13612,50.68
580612,13612,14.48
580612,13612,57.92
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,7.24
580612,13612,65.16
580612,13612,7.24
580612,13612,7.24
580612,13612,14.48
580612,13612,14.48
580612,13612,21.72
580612,13612,18.39
580612,13612,392.32
580612,13612,245.2
580612,13612,6.64
580612,13612,24.52
580612,13612,30.65
580612,13612,24.52
580612,13612,6.13
580612,13612,42.91
580612,13612,5.97
580612,13612,5.97
580612,13612,5.97
580612,13612,29.85
580612,13612,17.91
580612,13612,29.85
580612,13612,6.13
580612,13612,18.39
580612,13612,42.91
580612,13612,6.64
580612,13612,12.26
580612,13612,18.39
580612,13612,6.13
580612,13612,6.13
580612,13612,7.24
580612,13612,7.67
580612,13612,7.24
580612,13612,7.24
580612,13612,14.48
580612,13612,7.24
580612,13612,14.48
580612,13612,14.48
580612,13612,36.2
580612,13612,7.24
580612,13612,72.4
580612,13612,7.24
580612,13612,7.88
580612,13612,7.24
580612,13612,12.78
580612,13612,28.96
580612,13612,14.48
580612,13612,7.24
580612,13612,7.24
580612,13612,28.96
580612,13612,30.65
580612,13612,6.13
580612,13612,6.13
580612,13612,42.91
580612,13612,24.52
580612,13612,61.3
580612,13612,66.4
580612,13612,7.24
580612,13612,36.2
580612,13612,50.68
580612,13612,24.52
580612,13612,18.39
580612,13612,7.24
580613,14759,12.38
580613,14759,12.38
580613,14759,12.38
580613,14759,12.38
580613,14759,37.14
580613,14759,74.28
580613,14759,24.76
580613,14759,36.24
580613,14759,36.24
580613,14759,24.16
580613,14759,12.26
580613,14759,18.57
580613,14759,61.9
580613,14759,24.76
580613,14759,24.76
580613,14759,12.38
580613,14759,36.24
580613,14759,36.24
580613,14759,36.24
580613,14759,72.48
580613,14759,74.28
580613,14759,73.56
580613,14759,12.26
580613,14759,24.52
580613,14759,18.39
580613,14759,18.57
580613,14759,24.76
580613,14759,154.75
580613,14759,36.78
580613,14759,36.78
580613,14759,12.26
580613,14759,6.13
580613,14759,49.04
580613,14759,12.38
580613,14759,12.38
580613,14759,37.14
580613,14759,18.57
580613,14759,37.14
580613,14759,18.57
580613,14759,24.16
580613,14759,154.75
580613,14759,73.56
580613,14759,14.48
580613,14759,14.48
580613,14759,60.4
580613,14759,72.48
580613,14759,61.3
580613,14759,74.28
580613,14759,74.28
580613,14759,61.9
580614,16500,43.44
580614,16500,86.88
580615,16873,12.26
580615,16873,36.78
580615,16873,12.38
580615,16873,24.52
580615,16873,74.28
580615,16873,74.28
580615,16873,148.56
580615,16873,74.28
580615,16873,49.04
580615,16873,49.52
580615,16873,74.28
580615,16873,74.28
580615,16873,71.64
580615,16873,35.82
580615,16873,36.24
580615,16873,24.16
580615,16873,36.24
580615,16873,36.24
580615,16873,72.48
580615,16873,72.48
580615,16873,24.76
580615,16873,37.14
580615,16873,74.28
580615,16873,74.28
580615,16873,74.28
580615,16873,74.28
580615,16873,72.48
580615,16873,72.48
580615,16873,36.78
580615,16873,73.56
580615,16873,74.28
580615,16873,148.56
580615,16873,74.28
580615,16873,74.28
580615,16873,74.28
580615,16873,74.28
580615,16873,49.04
580615,16873,147.12
580615,16873,49.52
580615,16873,49.52
580615,16873,49.52
580615,16873,297.12
580615,16873,74.28
580615,16873,74.28
580615,16873,148.56
580615,16873,74.28
580615,16873,148.56
580615,16873,148.56
580615,16873,297.12
580615,16873,198.08
580615,16873,297.12
580615,16873,37.14
580615,16873,173.76
580615,16873,43.44
580615,16873,86.88
580615,16873,57.92
580615,16873,86.88
580615,16873,148.56
580615,16873,72.48
580615,16873,72.48
580615,16873,72.48
580615,16873,99.04
580615,16873,12.26
580615,16873,12.26
580615,16873,18.39
580615,16873,71.64
580615,16873,47.76
580615,16873,72.48
580615,16873,123.8
580615,16873,123.8
580615,16873,74.28
580615,16873,37.14
580615,16873,74.28
580615,16873,24.76
580615,16873,37.14
580615,16873,60.4
580615,16873,122.6
580615,16873,61.3
580619,15053,5.97
580619,15053,12.08
580619,15053,6.04
580619,15053,6.19
580619,15053,74.28
580619,15053,6.19
580619,15053,18.57
580619,15053,12.38
580619,15053,12.38
580619,15053,6.19
580619,15053,6.19
580619,15053,12.38
580619,15053,6.19
580619,15053,6.19
580619,15053,12.38
580619,15053,30.95
580619,15053,6.19
580619,15053,6.19
580619,15053,222.84
580619,15053,619
580619,15053,74.28
580619,15053,61.9
580619,15053,6.19
580619,15053,37.14
580619,15053,37.14
580619,15053,445.68
580619,15053,619
580619,15053,247.6
580619,15053,147.12
580619,15053,148.56
580619,15053,6.13
580622,17006,36.78
580622,17006,49.04
580622,17006,73.56
580622,17006,24.76
580622,17006,24.76
580622,17006,74.28
580622,17006,99.04
580622,17006,74.28
580622,17006,61.9
580630,12913,148.56
580630,12913,185.7
580630,12913,148.56
580630,12913,594.24
580630,12913,297.12
580630,12913,396.16
580630,12913,594.24
580630,12913,148.56
580630,12913,148.56
580630,12913,148.56
580630,12913,297.12
580630,12913,123.8
580631,16682,86.88
580631,16682,347.52
580631,16682,260.64
580631,16682,347.52
580631,16682,14.48
580631,16682,148.56
580632,16360,12.38
580632,16360,12.38
580632,16360,6.19
580632,16360,6.19
580632,16360,12.38
580632,16360,24.76
580632,16360,37.14
580632,16360,49.52
580632,16360,6.19
580632,16360,6.19
580632,16360,18.39
580632,16360,18.39
580632,16360,6.13
580632,16360,6.13
580632,16360,6.13
580632,16360,6.04
580632,16360,6.04
580632,16360,24.16
580632,16360,18.12
580632,16360,6.04
580632,16360,12.08
580632,16360,12.38
580632,16360,12.38
580632,16360,12.08
580632,16360,30.2
580632,16360,6.04
580632,16360,72.48
580632,16360,74.28
580632,16360,74.28
580632,16360,6.19
580632,16360,6.19
580632,16360,30.95
580632,16360,49.52
580632,16360,18.57
580632,16360,24.76
580632,16360,6.19
580632,16360,12.38
580632,16360,12.38
580632,16360,30.95
580632,16360,12.38
580632,16360,6.19
580632,16360,6.19
580632,16360,6.19
580632,16360,6.19
580632,16360,24.76
580632,16360,6.19
580632,16360,6.19
580632,16360,18.57
580632,16360,28.96
580632,16360,43.44
580632,16360,21.72
580632,16360,21.72
580632,16360,7.24
580632,16360,43.44
580632,16360,7.24
580632,16360,7.24
580632,16360,7.24
580632,16360,21.72
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,7.24
580632,16360,14.48
580632,16360,21.72
580632,16360,7.24
580632,16360,7.24
580632,16360,57.92
580632,16360,28.96
580632,16360,173.76
580632,16360,173.76
580632,16360,21.72
580632,16360,14.48
580632,16360,14.48
580632,16360,36.2
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,21.72
580632,16360,14.48
580632,16360,14.48
580632,16360,7.24
580632,16360,7.24
580632,16360,7.24
580632,16360,14.48
580632,16360,14.48
580632,16360,28.96
580632,16360,28.96
580632,16360,28.96
580632,16360,14.48
580632,16360,21.72
580632,16360,21.72
580632,16360,28.96
580632,16360,21.72
580632,16360,43.44
580632,16360,36.2
580632,16360,43.44
580632,16360,57.92
580632,16360,50.68
580632,16360,21.72
580632,16360,289.6
580632,16360,28.96
580632,16360,21.72
580632,16360,21.72
580632,16360,28.96
580632,16360,36.2
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,57.92
580632,16360,57.92
580632,16360,21.72
580632,16360,7.24
580632,16360,14.48
580632,16360,14.48
580632,16360,7.24
580632,16360,14.48
580632,16360,7.24
580632,16360,7.24
580632,16360,7.24
580632,16360,7.24
580632,16360,21.72
580632,16360,14.48
580632,16360,28.96
580632,16360,14.48
580632,16360,7.24
580632,16360,7.24
580632,16360,14.48
580632,16360,21.72
580632,16360,21.72
580632,16360,14.48
580632,16360,14.48
580632,16360,86.88
580632,16360,36.2
580632,16360,7.24
580632,16360,7.24
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580632,16360,14.48
580633,17579,43.44
580633,17579,14.48
580633,17579,15.34
580633,17579,7.24
580633,17579,14.48
580633,17579,28.96
580633,17579,28.96
580633,17579,28.96
580633,17579,14.48
580633,17579,86.88
580633,17579,7.67
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580633,17579,43.44
580633,17579,72.4
580633,17579,7.24
580633,17579,21.72
580633,17579,43.44
580633,17579,21.72
580633,17579,43.44
580633,17579,173.76
580633,17579,7.24
580633,17579,21.72
580633,17579,21.72
580633,17579,86.88
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580633,17579,7.24
580634,14060,144.96
580634,14060,36.24
580634,14060,148.56
580634,14060,74.28
580634,14060,111.42
580634,14060,297.12
580634,14060,148.56
580634,14060,148.56
580634,14060,74.28
580635,14649,18.57
580635,14649,18.57
580635,14649,37.14
580635,14649,37.14
580635,14649,74.28
580635,14649,74.28
580635,14649,6.19
580635,14649,6.19
580635,14649,12.38
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
580635,14649,6.19
